"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"55946","15.835122","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4080, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"56380","15.936773","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=4081, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"56774","16.039077","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4082, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57030","16.141747","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4083, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57354","16.243568","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4084, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57676","16.346409","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4085, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"58135","16.448930","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4086, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"58528","16.551618","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4087, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"59346","16.755866","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4089, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"59741","16.858291","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4090, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60160","16.960700","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4091, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60537","17.063400","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4092, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60980","17.166082","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4093, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"61448","17.271289","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4094, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"61845","17.370457","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4095, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"62283","17.473070","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=0, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"62839","17.575463","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=1, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"63425","17.677545","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=2, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"63927","17.780084","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=3, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"64458","17.882587","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"64986","17.985166","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=5, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"65353","18.087323","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=6, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"66255","18.292192","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=8, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"66580","18.394416","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=9, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"66975","18.496673","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=10, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"67390","18.599854","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=11, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"67723","18.701845","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=12, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"68115","18.804729","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=13, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"68437","18.906679","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=14, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"68728","19.008935","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=15, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"69032","19.111002","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=16, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"69364","19.213352","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=17, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"69675","19.316065","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=18, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"69954","19.418465","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=19, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"70266","19.521542","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=20, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"70660","19.623166","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=21, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"71533","19.828085","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=23, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"71983","19.930641","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=24, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"72473","20.032700","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=25, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"72989","20.135554","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=26, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"73505","20.237633","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=27, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"74068","20.344129","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=28, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"74527","20.442522","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"75459","20.647301","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=31, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"75874","20.749685","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=32, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"76301","20.851770","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=33, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"76632","20.954204","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=34, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
